scanned_at_utc,event_slug,event_title,neg_risk,leg_count,sum_ask,sum_bid,fee_charge_buy_basket,fee_charge_sell_basket,net_buy_all_yes_per_basket,net_sell_all_yes_per_basket,flagged_side,executable_basket_usd,depth_weighted_net,book_fetch_ok,fee_type,fees_enabled,volume_24h_usd
2026-07-15T13:01:12Z,ecb-interest-rates-july-2026,ECB Interest Rates: July 2026,True,5,0.993,,0.002004,,0.004996,,buy_all_yes,0.0,0.0,True,economics_fees,True,19184.36
2026-07-15T18:30:02Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.994,,0.0,,0.006,,buy_all_yes,0.0,0.0,True,,False,24822.16
2026-07-15T19:36:01Z,ucl-bis-ki-2026-07-15,FC Atert Bissen vs. KÍ,True,3,1.5,1.35,0.03441,0.035955,-0.53441,0.314045,sell_all_yes,,,,sports_fees_v2,True,24843.31
2026-07-15T20:25:23Z,bank-of-korea-decision-in-july,Bank of Korea decision in July?,True,3,0.996,,0.001934,,0.002066,,buy_all_yes,14.77,0.002066,True,economics_fees,True,16676.83
2026-07-15T20:41:55Z,bank-of-korea-decision-in-july,Bank of Korea decision in July?,True,3,0.996,,0.001934,,0.002066,,buy_all_yes,14.77,0.002066,True,economics_fees,True,16671.54
2026-07-15T20:58:26Z,bank-of-korea-decision-in-july,Bank of Korea decision in July?,True,3,0.996,,0.001934,,0.002066,,buy_all_yes,14.77,0.002066,True,economics_fees,True,16671.54
2026-07-15T21:16:22Z,bank-of-korea-decision-in-july,Bank of Korea decision in July?,True,3,0.996,,0.001934,,0.002066,,buy_all_yes,14.77,0.002066,True,economics_fees,True,16681.54
2026-07-15T21:32:50Z,bank-of-korea-decision-in-july,Bank of Korea decision in July?,True,3,0.996,,0.001934,,0.002066,,buy_all_yes,0.0,0.0,True,economics_fees,True,16681.54
2026-07-16T00:17:25Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.976,,0.0,,0.024,,buy_all_yes,58.45,0.002342,True,,False,20293.27
2026-07-16T00:35:27Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.973,,0.0,,0.027,,buy_all_yes,8.56,0.003382,True,,False,20422.93
2026-07-16T00:52:01Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.969,,0.0,,0.031,,buy_all_yes,85.89,0.002523,True,,False,20418.68
2026-07-16T01:08:29Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.965,,0.0,,0.035,,buy_all_yes,66.55,0.001619,True,,False,20405.95
2026-07-16T01:25:03Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.974,,0.0,,0.026,,buy_all_yes,40.26,0.00302,True,,False,20414.36
2026-07-16T01:41:34Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.974,,0.0,,0.026,,buy_all_yes,40.32,0.001516,True,,False,20416.17
2026-07-16T01:58:05Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.974,,0.0,,0.026,,buy_all_yes,40.28,0.002425,True,,False,20416.17
2026-07-16T02:14:36Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.974,,0.0,,0.026,,buy_all_yes,40.3,0.001868,True,,False,20416.17
2026-07-16T02:31:07Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.975,,0.0,,0.025,,buy_all_yes,40.3,0.001972,True,,False,19439.5
2026-07-16T02:47:38Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.974,,0.0,,0.026,,buy_all_yes,40.28,0.002519,True,,False,19439.5
2026-07-16T03:04:09Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.974,,0.0,,0.026,,buy_all_yes,54.97,0.000479,True,,False,19398.92
2026-07-16T03:20:39Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.966,,0.0,,0.034,,buy_all_yes,66.58,0.001191,True,,False,19349.42
2026-07-16T03:37:11Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.975,,0.0,,0.025,,buy_all_yes,77.57,0.001657,True,,False,19317.18
2026-07-16T03:53:43Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.976,,0.0,,0.024,,buy_all_yes,76.69,0.000107,True,,False,19324.89
2026-07-16T04:10:19Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.975,,0.0,,0.025,,buy_all_yes,54.85,0.00271,True,,False,19319.15
2026-07-16T04:26:51Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.976,,0.0,,0.024,,buy_all_yes,66.54,0.001734,True,,False,19313.65
2026-07-16T04:43:25Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.975,,0.0,,0.025,,buy_all_yes,122.84,0.000462,True,,False,19074.98
2026-07-16T04:59:57Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.974,,0.0,,0.026,,buy_all_yes,127.89,0.000128,True,,False,19074.98
2026-07-16T05:16:29Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.975,,0.0,,0.025,,buy_all_yes,100.11,0.000942,True,,False,19071.73
2026-07-16T05:32:59Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.975,,0.0,,0.025,,buy_all_yes,5.37,0.001673,True,,False,19071.73
2026-07-16T06:22:30Z,avgpt-of-ships-transiting-strait-of-hormuz-end-of-july-20260626153158273,Avg. # of ships transiting Strait of Hormuz end of July?,True,5,0.995,0.937,0.0,0.0,0.005,-0.063,buy_all_yes,5.0,0.001,True,,False,16843.14
2026-07-16T07:29:58Z,avgpt-of-ships-transiting-strait-of-hormuz-end-of-july-20260626153158273,Avg. # of ships transiting Strait of Hormuz end of July?,True,5,0.991,0.955,0.0,0.0,0.009,-0.045,buy_all_yes,25.47,0.004084,True,,False,16852.44
2026-07-16T07:46:31Z,avgpt-of-ships-transiting-strait-of-hormuz-end-of-july-20260626153158273,Avg. # of ships transiting Strait of Hormuz end of July?,True,5,0.991,0.924,0.0,0.0,0.009,-0.076,buy_all_yes,140.48,0.000859,True,,False,17316.73
2026-07-16T08:02:59Z,avgpt-of-ships-transiting-strait-of-hormuz-end-of-july-20260626153158273,Avg. # of ships transiting Strait of Hormuz end of July?,True,5,0.991,0.953,0.0,0.0,0.009,-0.047,buy_all_yes,24.7,0.006,True,,False,18247.89
2026-07-16T08:19:27Z,avgpt-of-ships-transiting-strait-of-hormuz-end-of-july-20260626153158273,Avg. # of ships transiting Strait of Hormuz end of July?,True,5,0.993,0.96,0.0,0.0,0.007,-0.04,buy_all_yes,5.1,0.006,True,,False,18837.89
2026-07-16T08:35:54Z,avgpt-of-ships-transiting-strait-of-hormuz-end-of-july-20260626153158273,Avg. # of ships transiting Strait of Hormuz end of July?,True,5,0.993,0.961,0.0,0.0,0.007,-0.039,buy_all_yes,24.68,0.006682,True,,False,18837.89
2026-07-16T08:52:28Z,avgpt-of-ships-transiting-strait-of-hormuz-end-of-july-20260626153158273,Avg. # of ships transiting Strait of Hormuz end of July?,True,5,0.993,0.961,0.0,0.0,0.007,-0.039,buy_all_yes,24.68,0.006682,True,,False,18817.89
2026-07-16T09:08:59Z,avgpt-of-ships-transiting-strait-of-hormuz-end-of-july-20260626153158273,Avg. # of ships transiting Strait of Hormuz end of July?,True,5,0.993,0.962,0.0,0.0,0.007,-0.038,buy_all_yes,81.05,0.005134,True,,False,17997.62
2026-07-16T09:25:31Z,avgpt-of-ships-transiting-strait-of-hormuz-end-of-july-20260626153158273,Avg. # of ships transiting Strait of Hormuz end of July?,True,5,0.993,0.962,0.0,0.0,0.007,-0.038,buy_all_yes,81.25,0.002714,True,,False,17997.62
2026-07-16T09:42:01Z,avgpt-of-ships-transiting-strait-of-hormuz-end-of-july-20260626153158273,Avg. # of ships transiting Strait of Hormuz end of July?,True,5,0.993,0.96,0.0,0.0,0.007,-0.04,buy_all_yes,24.55,0.006686,True,,False,17997.62
2026-07-16T09:58:33Z,avgpt-of-ships-transiting-strait-of-hormuz-end-of-july-20260626153158273,Avg. # of ships transiting Strait of Hormuz end of July?,True,5,0.993,0.96,0.0,0.0,0.007,-0.04,buy_all_yes,24.55,0.006686,True,,False,17997.62
2026-07-16T10:24:28Z,avgpt-of-ships-transiting-strait-of-hormuz-end-of-july-20260626153158273,Avg. # of ships transiting Strait of Hormuz end of July?,True,5,0.993,0.961,0.0,0.0,0.007,-0.039,buy_all_yes,24.55,0.006686,True,,False,17849.63
2026-07-16T10:41:04Z,avgpt-of-ships-transiting-strait-of-hormuz-end-of-july-20260626153158273,Avg. # of ships transiting Strait of Hormuz end of July?,True,5,0.993,0.962,0.0,0.0,0.007,-0.038,buy_all_yes,24.55,0.006686,True,,False,17819.73
2026-07-16T10:57:41Z,avgpt-of-ships-transiting-strait-of-hormuz-end-of-july-20260626153158273,Avg. # of ships transiting Strait of Hormuz end of July?,True,5,0.993,0.962,0.0,0.0,0.007,-0.038,buy_all_yes,0.0,0.0,True,,False,17819.73
2026-07-16T22:59:16Z,highest-temperature-in-denver-on-july-16-2026,Highest temperature in Denver on July 16?,True,11,0.983,,0.011765,,0.005235,,buy_all_yes,0.0,0.0,True,weather_fees,True,28391.45
2026-07-16T23:49:22Z,mls-stl-skc-2026-07-16-exact-score,St. Louis City SC vs. Sporting Kansas City - Exact Score,True,17,0.952,0.762,0.043733,0.035746,0.004267,-0.273746,buy_all_yes,5.76,0.004267,True,sports_fees_v2,True,21259.08
2026-07-17T03:11:11Z,mex-nec-atla-2026-07-16,Club Necaxa vs. Atlante FC,True,3,0.99,,0.0052,,0.0048,,buy_all_yes,,,False,sports_fees_v2,True,637133.38
2026-07-17T10:59:37Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.997,,0.0,,0.003,,buy_all_yes,0.0,0.0,True,,False,24849.02
2026-07-17T11:16:56Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.996,,0.0,,0.004,,buy_all_yes,29.95,0.001557,True,,False,24812.51
2026-07-17T11:34:16Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.995,,0.0,,0.005,,buy_all_yes,29.95,0.001764,True,,False,23810.23
2026-07-17T11:51:35Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.995,,0.0,,0.005,,buy_all_yes,54.98,0.00032,True,,False,23371.26
2026-07-17T12:08:53Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.986,,0.0,,0.014,,buy_all_yes,54.93,0.001229,True,,False,18586.62
2026-07-17T12:26:12Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.985,,0.0,,0.015,,buy_all_yes,54.93,0.001229,True,,False,18592.34
2026-07-17T12:26:15Z,how-many-different-countries-will-israel-strike-in-2026,How many different countries will Israel strike in 2026?,True,12,0.965,,0.0,,0.035,,buy_all_yes,60.53,0.00554,True,,False,17219.1
2026-07-17T12:43:33Z,how-many-different-countries-will-israel-strike-in-2026,How many different countries will Israel strike in 2026?,True,12,0.964,,0.0,,0.036,,buy_all_yes,60.45,0.006884,True,,False,18724.35
2026-07-17T12:43:37Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.985,,0.0,,0.015,,buy_all_yes,54.93,0.001229,True,,False,18571.95
2026-07-17T13:00:57Z,how-many-different-countries-will-israel-strike-in-2026,How many different countries will Israel strike in 2026?,True,12,0.957,,0.0,,0.043,,buy_all_yes,50.16,0.014196,True,,False,19408.87
2026-07-17T13:01:01Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.985,,0.0,,0.015,,buy_all_yes,54.93,0.001229,True,,False,18629.06
2026-07-17T13:18:24Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.985,,0.0,,0.015,,buy_all_yes,54.93,0.001229,True,,False,18570.22
2026-07-17T13:18:25Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-13-20260710152651089,How many ships transit the Strait of Hormuz week of July 13?,True,5,0.995,,0.0,,0.005,,buy_all_yes,0.0,0.0,True,,False,17766.18
2026-07-17T13:35:42Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.985,,0.0,,0.015,,buy_all_yes,54.93,0.001229,True,,False,18201.91
2026-07-17T13:53:02Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.985,,0.0,,0.015,,buy_all_yes,54.94,0.001043,True,,False,18142.53
2026-07-17T20:49:23Z,highest-temperature-in-los-angeles-on-july-17-2026,Highest temperature in Los Angeles on July 17?,True,11,0.984,,0.007582,,0.008418,,buy_all_yes,46.29,0.000949,True,weather_fees,True,63042.42
2026-07-18T14:52:52Z,highest-temperature-in-warsaw-on-july-18-2026,Highest temperature in Warsaw on July 18?,True,11,0.993,,0.004979,,0.002021,,buy_all_yes,0.79,0.00416,True,weather_fees,True,40530.35
2026-07-18T15:10:03Z,highest-temperature-in-warsaw-on-july-18-2026,Highest temperature in Warsaw on July 18?,True,11,0.991,,0.00484,,0.00416,,buy_all_yes,0.79,0.00416,True,weather_fees,True,40618.29
2026-07-19T15:44:39Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.938,0.892,0.036904,0.035055,0.025096,-0.143055,buy_all_yes,1013.22,0.001752,True,economics_fees,True,20420.74
2026-07-19T16:01:51Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.938,0.902,0.036904,0.035636,0.025096,-0.133636,buy_all_yes,1322.52,0.002142,True,economics_fees,True,20420.74
2026-07-19T16:19:11Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,1304.18,0.00139,True,economics_fees,True,20198.22
2026-07-19T16:36:26Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,1563.14,0.000896,True,economics_fees,True,20198.22
2026-07-19T16:53:41Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,2879.46,0.000601,True,economics_fees,True,20198.22
2026-07-19T17:10:55Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,2398.48,0.005005,True,economics_fees,True,20330.35
2026-07-19T17:28:25Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,1748.62,0.001541,True,economics_fees,True,20330.35
2026-07-19T17:47:33Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,1455.53,0.008859,True,economics_fees,True,20269.39
2026-07-19T18:04:44Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,1645.04,0.004527,True,economics_fees,True,20324.39
2026-07-19T18:21:33Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,2270.81,0.000553,True,economics_fees,True,20574.39
2026-07-19T18:45:41Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,1817.09,0.000796,True,economics_fees,True,20574.39
2026-07-19T19:03:01Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,1814.17,0.002401,True,economics_fees,True,20574.39
2026-07-19T19:20:24Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,1814.75,0.000311,True,economics_fees,True,20324.39
2026-07-19T19:37:44Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,1780.18,0.003558,True,economics_fees,True,20324.39
2026-07-19T19:56:15Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,1913.31,0.001051,True,economics_fees,True,20324.39
2026-07-19T20:13:44Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,1385.28,0.000907,True,economics_fees,True,20824.39
2026-07-19T20:30:59Z,fed-decision-in-july-181,Fed Decision in July?,True,5,0.978,0.973,0.009662,0.009448,0.012338,-0.036448,buy_all_yes,17023.67,0.000613,True,economics_fees,True,985179.35
2026-07-19T20:31:01Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,877.14,0.000646,True,economics_fees,True,22326.03
2026-07-19T20:48:20Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,877.14,0.000646,True,economics_fees,True,22326.03
2026-07-19T21:05:38Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,877.32,0.00045,True,economics_fees,True,22326.03
2026-07-19T21:22:59Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,671.68,0.000579,True,economics_fees,True,22326.03
2026-07-19T21:40:21Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,549.94,0.001355,True,economics_fees,True,22326.03
2026-07-19T21:57:42Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,121.54,0.002176,True,economics_fees,True,22076.03
2026-07-19T22:17:04Z,fed-decision-in-october-20260617190323537,Fed Decision in October?,True,5,0.946,0.911,0.036624,0.035436,0.017376,-0.124436,buy_all_yes,1128.09,0.001043,True,economics_fees,True,21476.03
